,gene_ids,n_cells,mt,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
RP11-258C19.7,ENSG00000270189,160,False,160,0.034109816,96.67221297836939,164.0,True,0.37918549677389674,3.020817342252893,0.71969056
TRO,ENSG00000067445,278,False,278,0.061564058,94.21797004991681,296.0,True,0.567327110536257,2.921304950849992,0.5464005
RP13-188A5.1,ENSG00000227486,276,False,276,0.061564058,94.2595673876872,296.0,True,0.6677389400045224,3.020960768358876,0.9932796
SPIN3,ENSG00000204271,69,False,69,0.014351081,98.5648918469218,69.0,True,0.16237004619892165,3.0100574689793644,0.6896932
RP3-323P24.3,ENSG00000226310,24,False,24,0.0049916804,99.50083194675541,24.0,True,0.0802808674200517,3.2343215750696697,1.314917
SPIN2A,ENSG00000147059,54,False,54,0.011231281,98.87687188019967,54.0,True,0.1994730394531297,3.126279664843202,1.013708
FAAH2,ENSG00000165591,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.02113079683546665,3.032978418960295,0.7535943
ARHGEF9,ENSG00000131089,390,False,390,0.08777038,91.88851913477536,422.0,True,0.7829971456430822,3.0473154509658906,1.1114599
HEPH,ENSG00000089472,440,False,440,0.10669717,90.8485856905158,513.0,True,0.7785529534234984,2.97923346725523,0.806165
EDA2R,ENSG00000131080,203,False,203,0.04575707,95.77787021630616,220.0,True,0.44595888499330066,3.0518163507248883,0.8061124
YIPF6,ENSG00000181704,1381,False,1381,0.34504992,71.27703826955074,1659.0,True,1.706831000787533,2.96850632700017,0.5540747
EFNB1,ENSG00000090776,407,False,407,0.09858569,91.53494176372712,474.0,True,0.774244630877803,3.136829719834985,1.512862
ITGB1BP2,ENSG00000147166,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.037066820848151966,3.203272284765329,1.2283549
OGT,ENSG00000147162,1116,False,1116,0.28057405,76.78868552412645,1349.0,True,1.5433396264419956,3.0039625552430804,0.6978284
ACRC,ENSG00000147174,100,False,100,0.021006655,97.92013311148087,101.0,True,0.287744460261952,3.0618980050381763,0.8342189
TSIX,ENSG00000270641,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.016326196917015166,3.146803914062446,1.0709273
RP13-216E22.4,ENSG00000228906,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.03526136456973391,3.2583057473398758,1.3817822
FTX,ENSG00000230590,829,False,829,0.19654742,82.75790349417638,945.0,True,1.3601197672433647,3.178342910502004,1.4048358
ZDHHC15,ENSG00000102383,23,False,23,0.0049916804,99.5216306156406,24.0,True,0.06871605011794037,3.046534558334895,0.7913873
CYSLTR1,ENSG00000173198,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.036894537451573714,3.1674900842575817,1.1285981
PCDH11X,ENSG00000102290,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.034404407498618006,3.2501753338934036,1.3591155
RPA4,ENSG00000204086,81,False,81,0.017054908,98.31530782029951,82.0,True,0.2160149681645352,3.022906549769763,0.72551507
PCDH19,ENSG00000165194,91,False,91,0.023710482,98.10732113144759,114.0,True,0.2169045159468051,3.0125997676725067,0.69678086
RP11-524D16__A.3,ENSG00000261295,41,False,41,0.008527454,99.14725457570715,41.0,True,0.10029212229866423,2.96731412874334,0.57052946
DRP2,ENSG00000102385,54,False,54,0.011439268,98.87687188019967,55.0,True,0.1519151188597978,2.9786656262170923,0.6021762
TAF7L,ENSG00000102387,19,False,19,0.0041597337,99.60482529118137,20.0,True,0.08164699307361717,3.191380308595548,1.1952014
TIMM8A,ENSG00000126953,403,False,403,0.099417634,91.61813643926789,478.0,True,0.7616290581658876,3.195270681225046,1.7749243
ARMCX3-AS1,ENSG00000228275,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.032221396855014135,3.2517545603314213,1.3635181
GPRASP1,ENSG00000198932,78,False,78,0.016846921,98.37770382695507,81.0,True,0.2265712620025209,3.1760243044789354,1.1523905
BEX1,ENSG00000133169,398,False,398,0.19821131,91.72212978369384,953.0,True,1.1129813320702853,3.7229105812092675,3.8769677
NRK,ENSG00000123572,345,False,345,0.09608985,92.82445923460898,462.0,True,0.767144839121676,2.984037337706398,0.82770663
RBM41,ENSG00000089682,561,False,561,0.12687188,88.33194675540766,610.0,True,1.0435012722006527,3.0807052842023346,1.1810956
PAK3,ENSG00000077264,389,False,389,0.09130616,91.90931780366056,439.0,True,0.8007035123680933,3.055813754548627,1.1495682
RP11-761E20.1,ENSG00000235244,21,False,21,0.0043677203,99.56322795341099,21.0,True,0.08205090964635302,3.2508226747739335,1.3609202
RP4-562J12.2,ENSG00000203650,26,False,26,0.0056156404,99.45923460898503,27.0,True,0.11553524062420997,3.129413010693063,1.0224434
UPF3B,ENSG00000125351,571,False,571,0.13082363,88.12396006655574,629.0,True,1.0033029869032535,2.9257149008687255,0.53047156
RP3-327A19.5,ENSG00000227285,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.01977259757557235,3.0725337527502883,0.86387026
C1GALT1C1,ENSG00000171155,850,False,850,0.20715474,82.32113144758735,996.0,True,1.2995116448218607,2.999676463704953,0.84095
GRIA3,ENSG00000125675,250,False,250,0.056572378,94.80033277870217,272.0,True,0.6013785398296011,3.105818312474596,1.3737998
IGSF1,ENSG00000147255,38,False,38,0.008735441,99.20965058236273,42.0,True,0.07917729092197641,3.126910804061859,1.0154675
RP11-453F18__B.1,ENSG00000213468,6,False,6,0.0014559068,99.87520798668885,7.0,True,0.020745595885385718,3.077580018191226,0.8779387
HS6ST2,ENSG00000171004,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.0220465839549984,3.0937000293725547,0.9228795
GPC4,ENSG00000076716,306,False,306,0.06697171,93.63560732113146,322.0,True,0.6526671210244425,2.9207436503110142,0.5438835
MIR503HG,ENSG00000223749,275,False,275,0.063851915,94.28036605657239,307.0,True,0.6702977944232897,3.155318119739435,1.5957681
FAM122C,ENSG00000156500,139,False,139,0.030574042,97.1089850249584,147.0,True,0.3597218104947124,2.965655084464744,0.56590426
ZNF449,ENSG00000173275,212,False,212,0.045965057,95.59068219633944,221.0,True,0.5158517220991555,3.0921049477127394,1.312306
DDX26B,ENSG00000165359,157,False,157,0.034317803,96.73460898502496,165.0,True,0.3830334320087478,2.992051160860681,0.6394936
RP11-1114A5.4,ENSG00000232611,227,False,227,0.05262063,95.27870216306157,253.0,True,0.5587864078794643,3.2578416327477173,2.0555065
CDR1,ENSG00000184258,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.029345343589327774,3.3388732985415874,1.6063956
IDS,ENSG00000010404,1649,False,1649,0.46630615,65.70299500831946,2242.0,True,1.9645994648284153,3.1295672804302646,0.9694365
LINC00893,ENSG00000241769,132,False,132,0.028494176,97.25457570715474,137.0,True,0.3452141241719731,3.007659769066179,0.6830087
TMEM185A,ENSG00000155984,599,False,599,0.13685524,87.54159733777038,658.0,True,1.0187652524897675,2.9409375873463968,0.5943739
LINC00894,ENSG00000235703,23,False,23,0.0047836937,99.5216306156406,23.0,True,0.050528182420976966,2.9520352691374403,0.5279337
GABRE,ENSG00000102287,535,False,535,0.12832779,88.87271214642263,617.0,True,1.0110664360703572,3.201740097129082,1.6891798
RENBP,ENSG00000102032,25,False,25,0.0054076537,99.48003327787022,26.0,True,0.07235553156926193,3.311017049013119,1.5287355
PLXNA3,ENSG00000130827,925,False,925,0.22524959,80.76123128119801,1083.0,True,1.346018306632479,2.951403454991498,0.63830787
GAB3,ENSG00000160219,36,False,36,0.0076955073,99.25124792013311,37.0,True,0.12099754398551382,3.012266184971445,0.69585085
TMLHE-AS1,ENSG00000224533,31,False,31,0.006447587,99.35524126455907,31.0,True,0.08341201800676151,3.078926524763053,0.8816926
ERICH1,ENSG00000104714,1086,False,1086,0.2751664,77.41264559068219,1323.0,True,1.5520250524632684,2.9950891141712983,0.66185194
CLN8,ENSG00000182372,929,False,929,0.22836939,80.67803660565724,1098.0,True,1.3842037700610037,3.0431323044832084,0.85663813
ARHGEF10,ENSG00000104728,1098,False,1098,0.27766222,77.1630615640599,1335.0,True,1.509403546767478,3.079221932563556,1.0029598
GS1-57L11.1,ENSG00000253853,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.020312411779822695,3.05933444827402,0.827072
ANGPT2,ENSG00000091879,206,False,206,0.046173044,95.71547420965058,222.0,True,0.547591964471853,3.3047151819229934,2.265698
CTD-2541M15.4,ENSG00000271927,59,False,59,0.012271214,98.77287853577371,59.0,True,0.17541206775140764,3.004558629603901,0.6743631
FAM85B,ENSG00000253893,21,False,21,0.004575707,99.56322795341099,22.0,True,0.0731814803360992,3.042713401560312,0.78073436
RP11-375N15.2,ENSG00000272267,12,False,12,0.0024958402,99.7504159733777,12.0,True,0.05151159712019585,3.1567880079106425,1.0987618
RP11-1E4.1,ENSG00000260093,19,False,19,0.003951747,99.60482529118137,19.0,True,0.057710406048066265,3.000686920392279,0.66356915
AF131215.5,ENSG00000215346,150,False,150,0.032237936,96.8801996672213,155.0,True,0.3799906789717057,3.070658566502973,0.8586424
AF131215.8,ENSG00000270076,11,False,11,0.0022878535,99.77121464226289,11.0,True,0.038526267938352995,3.051450475349642,0.8050924
RP11-297N6.4,ENSG00000255046,60,False,60,0.026830282,98.75207986688852,129.0,True,0.2786122909611372,4.61746551250384,5.1709704
KIAA1456,ENSG00000250305,168,False,168,0.036605656,96.50582362728785,176.0,True,0.35622692368678366,2.974456621453484,0.59044194
FGF20,ENSG00000078579,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.01643070945984137,3.1032435372290172,0.9494857
RP11-468H14.2,ENSG00000249258,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.024476912283697833,3.1319600406773014,1.0295442
PDGFRL,ENSG00000104213,28,False,28,0.006031614,99.41763727121464,29.0,True,0.11215631996085387,3.140280067236708,1.0527395
PPP3CC,ENSG00000120910,665,False,665,0.16576539,86.16888519134775,797.0,True,1.1559032073490678,2.9338132658603695,0.56446713
RP11-582J16.4,ENSG00000251034,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.01828281011862546,3.092314666211461,0.91901726
EGR3,ENSG00000179388,10,False,10,0.0022878535,99.79201331114808,11.0,True,0.03967411389279982,3.136118948758254,1.0411388
STC1,ENSG00000159167,1177,False,1177,0.4467554,75.51996672212978,2148.0,True,1.9448962145430497,3.614696444734837,2.825338
ADAM28,ENSG00000042980,178,False,178,0.046589017,96.29783693843595,224.0,True,0.520564011088188,3.487539282237736,3.0855224
NEFM,ENSG00000104722,32,False,32,0.008319467,99.33444259567388,40.0,True,0.0969696395207999,3.0403196425063417,0.77406085
DOCK5,ENSG00000147459,1552,False,1552,0.4544509,67.72046589018304,2185.0,True,1.9065016570617574,3.1650853976873123,1.105314
GNRH1,ENSG00000147437,88,False,88,0.018510815,98.16971713810317,89.0,True,0.2597156968909373,3.1588858244932365,1.1046103
EBF2,ENSG00000221818,18,False,18,0.0037437603,99.62562396006656,18.0,True,0.07695360817065285,3.1487574958280007,1.0763737
PTK2B,ENSG00000120899,162,False,162,0.035357736,96.630615640599,170.0,True,0.39112000661917024,2.954101528824986,0.5336942
EPHX2,ENSG00000120915,124,False,124,0.027038269,97.42096505823628,130.0,True,0.33301561769934646,3.1970804628929366,1.2110928
PBK,ENSG00000168078,179,False,179,0.08610649,96.27703826955076,414.0,True,0.5956530429594716,3.144942242332731,1.5492404
NUGGC,ENSG00000189233,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.022177114406529915,3.0186625580723074,0.71368325
EXTL3-AS1,ENSG00000246339,20,False,20,0.0041597337,99.58402662229618,20.0,True,0.05944049186817898,2.9438372141562352,0.50507843
HMBOX1,ENSG00000147421,1059,False,1059,0.26060733,77.97420965058237,1253.0,True,1.5177737683544237,3.292557886104546,1.8679088
DUSP4,ENSG00000120875,208,False,208,0.053452577,95.6738768718802,257.0,True,0.48203422627729897,2.967873575375596,0.75522465
RP11-51J9.5,ENSG00000271869,105,False,105,0.023918469,97.8161397670549,115.0,True,0.25449935312890803,2.9680917876534467,0.5726975
RP11-51J9.6,ENSG00000272375,16,False,16,0.003327787,99.66722129783693,16.0,True,0.0718352317829774,3.082643314582145,0.89205456
NRG1,ENSG00000157168,1039,False,1039,0.37458402,78.39018302828619,1801.0,True,1.609850091501442,3.027779384209129,0.7943913
RP11-722E23.2,ENSG00000272338,38,False,38,0.008111481,99.20965058236273,39.0,True,0.11809644522074055,3.045371851976297,0.78814584
PPAPDC1B,ENSG00000147535,1337,False,1337,0.3483777,72.19217970049917,1675.0,True,1.7032447315601231,2.9719917420241355,0.56820595
FGFR1,ENSG00000077782,2804,False,2804,1.0983777,41.680532445923454,5281.0,True,2.7028007808394006,3.176670221272557,0.6097588
CTD-2544N14.3,ENSG00000253645,12,False,12,0.0024958402,99.7504159733777,12.0,True,0.02344376434776045,3.0177965535093283,0.71126896
HTRA4,ENSG00000169495,39,False,39,0.008111481,99.18885191347754,39.0,True,0.11438609732991094,2.960745648256239,0.55221725
ADAM32,ENSG00000197140,72,False,72,0.014975041,98.50249584026622,72.0,True,0.18421026208441715,3.0401974381665346,0.77372015
IDO2,ENSG00000188676,9,False,9,0.0020798668,99.81281198003327,10.0,True,0.03260575197523688,3.0982129741869824,0.9354611
C8orf4,ENSG00000176907,49,False,49,0.014143094,98.98086522462563,68.0,True,0.179464046767939,3.1702568739976624,1.1363115
RP11-301G7.1,ENSG00000272479,15,False,15,0.003327787,99.68801996672212,16.0,True,0.03965069161179986,3.003318614918737,0.670906
ZMAT4,ENSG00000165061,125,False,125,0.028078202,97.40016638935109,135.0,True,0.2814326213932344,2.973024615709766,0.5864497
SFRP1,ENSG00000104332,289,False,289,0.07092346,93.98918469217969,341.0,True,0.5973862738163821,3.0172252963201323,0.9765289
GINS4,ENSG00000147536,156,False,156,0.038477536,96.75540765391015,185.0,True,0.4072922425462406,3.081760190139619,0.8895925
AP3M2,ENSG00000070718,390,False,390,0.08631448,91.88851913477536,415.0,True,0.7813190088378772,2.9867407071862577,0.83982915
PLAT,ENSG00000104368,746,False,746,0.25665557,84.48419301164726,1234.0,True,1.4038092512822238,3.784459518080153,3.862274
IKBKB,ENSG00000104365,782,False,782,0.18344426,83.73544093178037,882.0,True,1.2770798098496217,3.0421473636077785,1.0192358
RP11-503E24.2,ENSG00000254165,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.01591404632696395,3.019912454893159,0.71716785
RNF170,ENSG00000120925,1246,False,1246,0.31509984,74.08485856905158,1515.0,True,1.6015390808182217,2.9682793274350714,0.55315435
FNTA,ENSG00000168522,1048,False,1048,0.27412647,78.20299500831946,1318.0,True,1.4738898011751909,3.124067355633413,1.1847811
HGSNAT,ENSG00000165102,1381,False,1381,0.36335275,71.27703826955074,1747.0,True,1.7477849449130969,2.9632680287949844,0.53283656
RP11-1134I14.8,ENSG00000255366,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.019607553899419934,2.977772659441834,0.5996867
MCM4,ENSG00000104738,325,False,325,0.0858985,93.2404326123128,413.0,True,0.6905056424971396,2.9304134303554155,0.587245
RP11-770E5.1,ENSG00000253608,13,False,13,0.0027038269,99.7296173044925,13.0,True,0.022805627064134568,3.119264183097552,0.99414957
AC026904.1,ENSG00000233858,23,False,23,0.0049916804,99.5216306156406,24.0,True,0.07757909927140953,3.0971146816348716,0.93239915
RP11-11C20.3,ENSG00000272076,14,False,14,0.0029118136,99.70881863560732,14.0,True,0.045312472893232814,3.187807407296602,1.1852405
AC090186.1,ENSG00000232941,95,False,95,0.020174708,98.02412645590682,97.0,True,0.294534862670341,3.2070234553150883,1.2388128
ATP6V1H,ENSG00000047249,1391,False,1391,0.37687188,71.06905158069883,1812.0,True,1.7652807345937462,3.022500971250205,0.7729905
TMEM68,ENSG00000167904,398,False,398,0.08881032,91.72212978369384,427.0,True,0.7765208431840748,3.002435834953179,0.9102096
PLAG1,ENSG00000181690,181,False,181,0.04014143,96.23544093178037,193.0,True,0.4918714176892216,3.174364636064552,1.6811769
RP11-17A4.2,ENSG00000254254,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.01282529867209644,3.0681927864653304,0.8517681
LINC00968,ENSG00000246430,500,False,500,0.124376036,89.60066555740433,598.0,True,0.9628763432883104,2.9424927317447156,0.60090214
RP11-163N6.2,ENSG00000251396,32,False,32,0.006655574,99.33444259567388,32.0,True,0.09582316770227318,3.0244380561750144,0.7297847
AC022182.1,ENSG00000254777,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.03131885033448142,3.163411817614911,1.1172283
GGH,ENSG00000137563,795,False,795,0.19176373,83.46505823627288,922.0,True,1.2365865834714567,2.9295587516753225,0.5466074
RP11-16E18.3,ENSG00000261542,39,False,39,0.008111481,99.18885191347754,39.0,True,0.12827611384481027,2.9464138794279595,0.51226187
PDE7A,ENSG00000205268,308,False,308,0.067595676,93.59400998336108,325.0,True,0.6543069901054641,3.0687437765291827,1.2075493
RP11-346I3.4,ENSG00000246145,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.015022451164962048,3.0654687900834565,0.8441739
ADHFE1,ENSG00000147576,32,False,32,0.006655574,99.33444259567388,32.0,True,0.07219318273791478,2.9590094508050004,0.54737693
C8orf44-SGK3,ENSG00000270024,14,False,14,0.0029118136,99.70881863560732,14.0,True,0.03385526233920277,3.0292276571098857,0.7431376
C8orf44,ENSG00000213865,288,False,288,0.06343594,94.0099833610649,305.0,True,0.6340273274231429,3.062321847690356,1.178752
MCMDC2,ENSG00000178460,52,False,52,0.0108153075,98.91846921797006,52.0,True,0.13433929814100115,2.9543913255653083,0.5345021
RP11-7F18.2,ENSG00000271966,17,False,17,0.0035357736,99.64642262895175,17.0,True,0.059069700193951316,3.109945361998893,0.9681697
RP11-600K15.1,ENSG00000253658,22,False,22,0.0047836937,99.5424292845258,23.0,True,0.0693532524640848,3.0299430958337434,0.74513215
SLCO5A1,ENSG00000137571,108,False,108,0.024126455,97.75374376039933,116.0,True,0.28023769425361866,2.948859208908728,0.5190792
RP11-382J12.1,ENSG00000246366,34,False,34,0.007071547,99.2928452579035,34.0,True,0.10583306465646526,3.048280907757003,0.79625595
XKR9,ENSG00000221947,26,False,26,0.0054076537,99.45923460898503,26.0,True,0.08026577828187988,2.9884651675040024,0.6294963
TRPA1,ENSG00000104321,220,False,220,0.059068218,95.42429284525791,284.0,True,0.5950325563146458,3.1591224764459485,1.6128277
RP11-142A23.1,ENSG00000253317,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.028537231341939216,3.2582981327055944,1.381761
PI15,ENSG00000137558,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.016499540342405892,3.0177541840478037,0.7111508
CRISPLD1,ENSG00000121005,510,False,510,0.11855241,89.39267886855241,570.0,True,0.9434811082440581,3.014250335121411,0.9021287
HNF4G,ENSG00000164749,12,False,12,0.0027038269,99.7504159733777,13.0,True,0.02823991651220537,3.068414156643197,0.8523853
ZFHX4,ENSG00000091656,1810,False,1810,0.5634359,62.35440931780366,2709.0,True,2.0887992009229457,3.009839466546402,0.511408
ZC2HC1A,ENSG00000104427,690,False,690,0.16576539,85.64891846921797,797.0,True,1.114497451016561,2.9303791008876066,0.5500511
RP11-79H23.3,ENSG00000261618,157,False,157,0.03514975,96.73460898502496,169.0,True,0.42152540075122485,3.135100989406057,1.0383009
RP11-26J3.1,ENSG00000249328,12,False,12,0.0024958402,99.7504159733777,12.0,True,0.04329002353093052,3.280467948488,1.443568
PAG1,ENSG00000076641,65,False,65,0.014351081,98.64808652246256,69.0,True,0.18269135657989152,3.0346390359110385,0.75822395
FABP5,ENSG00000164687,1310,False,1310,0.6114809,72.75374376039933,2940.0,True,1.9711999222068397,3.036816874326965,0.6146123
FABP4,ENSG00000170323,14,False,14,0.006447587,99.70881863560732,31.0,True,0.07124093897670396,3.2824071296818746,1.4489741
MMP16,ENSG00000156103,761,False,761,0.2156822,84.17221297836939,1037.0,True,1.2149309470269554,3.0812020556482334,1.183181
RP11-37B2.1,ENSG00000251136,360,False,360,0.08194675,92.5124792013311,394.0,True,0.8108878140264284,3.197036711960682,1.7828436
OTUD6B,ENSG00000155100,461,False,461,0.105657235,90.41181364392679,508.0,True,0.9039094122964563,2.934173918589007,0.60410786
LRRC69,ENSG00000214954,63,False,63,0.013103161,98.68968386023295,63.0,True,0.1555699329783147,2.9979410031667983,0.65591383
RUNX1T1,ENSG00000079102,315,False,315,0.072379366,93.44841930116472,348.0,True,0.6216695357187152,3.0467580124007574,1.1089602
TMEM67,ENSG00000164953,633,False,633,0.14434277,86.83444259567388,694.0,True,1.0563211140344755,3.118283750630314,1.3388438
FSBP,ENSG00000265817,8,False,8,0.0018718801,99.83361064891847,9.0,True,0.029570246222839353,3.4408265830135907,1.8906302
RP11-267M23.4,ENSG00000253704,26,False,26,0.0054076537,99.45923460898503,26.0,True,0.0833245713129221,3.0824069138453605,0.8913955
RP11-347C18.5,ENSG00000272509,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.0238155947970856,2.9950867054715125,0.6479564
GDF6,ENSG00000156466,438,False,438,0.11605657,90.89018302828619,558.0,True,0.8477943046236016,2.939463850982395,0.6278291
SDC2,ENSG00000169439,1964,False,1964,0.9001664,59.15141430948418,4328.0,True,2.415032117214274,3.379693091253985,1.2081357
RGS22,ENSG00000132554,9,False,9,0.0020798668,99.81281198003327,10.0,True,0.038504927571545285,3.6477023073593493,2.467377
FBXO43,ENSG00000156509,26,False,26,0.006031614,99.45923460898503,29.0,True,0.06286930652591449,3.0478453845109126,0.7950418
KB-1980E6.3,ENSG00000253633,132,False,132,0.031821962,97.25457570715474,153.0,True,0.34034077220893827,3.092561332793468,0.9197049
KB-1254G8.1,ENSG00000253385,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.012626282934645738,3.202873683277895,1.2272437
RIMS2,ENSG00000176406,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.02184746655883159,3.019781973844622,0.7168041
DPYS,ENSG00000147647,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.03157103437209646,3.0059223276196616,0.6781649
RP11-395G23.3,ENSG00000254615,326,False,326,0.0734193,93.21963394342762,353.0,True,0.6507510802364393,3.0049575814816163,0.92151767
ANGPT1,ENSG00000154188,1179,False,1179,0.33069885,75.4783693843594,1590.0,True,1.626971440620668,2.974226376178069,0.5772661
SYBU,ENSG00000147642,24,False,24,0.0049916804,99.50083194675541,24.0,True,0.06458867540123024,2.958941743317625,0.54718816
AC023590.1,ENSG00000225885,32,False,32,0.006655574,99.33444259567388,32.0,True,0.09668320850869466,3.1137201412906785,0.97869337
TNFRSF11B,ENSG00000164761,737,False,737,0.27308652,84.67138103161398,1313.0,True,1.5103910351231042,3.6795580391320275,3.4369617
NOV,ENSG00000136999,105,False,105,0.025166389,97.8161397670549,121.0,True,0.28878330311786554,3.2101076928046277,1.2474113
ENPP2,ENSG00000136960,871,False,871,0.23356906,81.88435940099833,1123.0,True,1.3043419776309688,3.0697295063770476,1.1350211
DEPTOR,ENSG00000155792,179,False,179,0.048668884,96.27703826955076,234.0,True,0.4526557860223979,3.016398348771567,0.7073709
COL14A1,ENSG00000187955,739,False,739,0.22046588,84.62978369384359,1060.0,True,1.249842359240363,3.2416493034922116,1.8567121
HAS2,ENSG00000170961,1533,False,1533,0.65287024,68.11564059900167,3139.0,True,2.212276325613972,3.6254755041194433,2.866574
C8orf76,ENSG00000189376,429,False,429,0.094425954,91.07737104825291,454.0,True,0.816668926108701,2.9563714750445835,0.70364666
ZHX1-C8ORF76,ENSG00000259305,36,False,36,0.0074875206,99.25124792013311,36.0,True,0.11427175193520868,2.9721758651140715,0.58408344
ATAD2,ENSG00000156802,629,False,629,0.21734609,86.91763727121464,1045.0,True,1.164096571098036,3.058647220204219,1.0884995
FBXO32,ENSG00000156804,834,False,834,0.27724627,82.6539101497504,1333.0,True,1.502750646798309,3.4614935238526288,2.5528412
RP11-37N22.1,ENSG00000214803,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.028588989644121973,3.1365786970489724,1.0424205
RNF139-AS1,ENSG00000245149,112,False,112,0.023710482,97.67054908485858,114.0,True,0.3361838351907993,3.168534209289512,1.131509
TG,ENSG00000042832,20,False,20,0.0041597337,99.58402662229618,20.0,True,0.07526167683081449,3.1075398013721682,0.9614633
WISP1,ENSG00000104415,450,False,450,0.11168885,90.64059900166389,537.0,True,0.8254530271393274,2.9909621330386265,0.8587589
ST3GAL1,ENSG00000008513,1695,False,1695,0.58548254,64.74625623960067,2815.0,True,2.0957773983267973,3.1353500268753445,0.9915589
RP11-629O1.2,ENSG00000261220,192,False,192,0.041597337,96.00665557404326,200.0,True,0.45546011385898766,3.0031285382044732,0.91331583
AC083843.1,ENSG00000259820,64,False,64,0.013519134,98.66888519134775,65.0,True,0.19778367161152738,3.084879706935953,0.8982894
CTA-204B4.2,ENSG00000259891,70,False,70,0.014975041,98.5440931780366,72.0,True,0.17205376630988958,3.040736312952206,0.7752225
DENND3,ENSG00000105339,237,False,237,0.05199667,95.07071547420965,250.0,True,0.5645810032000892,2.961542502355961,0.7268347
LY6K,ENSG00000160886,303,False,303,0.08652246,93.69800332778702,416.0,True,0.7074551355702701,3.116766033443338,1.4228919
CTD-2292P10.4,ENSG00000253741,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.02553024414574927,3.141324788624745,1.0556521
RP13-582O9.7,ENSG00000272172,9,False,9,0.0020798668,99.81281198003327,10.0,True,0.0396208418610848,3.551971666153162,2.2004905
NAPRT1,ENSG00000147813,245,False,245,0.053036604,94.90432612312813,255.0,True,0.5395108851623387,2.9326897774608787,0.59745264
RP11-661A12.14,ENSG00000271912,103,False,103,0.021630615,97.85773710482529,104.0,True,0.24916252560477628,3.018312119010824,0.71270627
ZNF707,ENSG00000181135,194,False,194,0.041181363,95.96505823627288,198.0,True,0.4968818919325276,3.0328676153629464,1.0466726
RP11-429J17.2,ENSG00000181097,26,False,26,0.0054076537,99.45923460898503,26.0,True,0.07379783063953939,2.9500165909531892,0.52230585
CTD-3065J16.9,ENSG00000255224,99,False,99,0.021006655,97.94093178036606,101.0,True,0.27691862221112434,3.0279713787491356,0.7396352
MROH1,ENSG00000179832,462,False,462,0.10295341,90.3910149750416,495.0,True,0.8681460208358359,2.9601281335522955,0.72049236
ADCK5,ENSG00000173137,166,False,166,0.035357736,96.54742096505824,170.0,True,0.40137412889322555,2.9717030790035244,0.5827654
CYHR1,ENSG00000187954,1032,False,1032,0.26601496,78.53577371048253,1279.0,True,1.4635062887718377,3.005626562847466,0.70457494
FOXH1,ENSG00000160973,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.04543983493160839,3.114837493882149,0.9818084
ZNF7,ENSG00000147789,560,False,560,0.12728785,88.35274542429285,612.0,True,1.0269235444703861,3.050332546522161,1.0535959
ZNF16,ENSG00000170631,301,False,301,0.06551581,93.7396006655574,315.0,True,0.6906575515701041,3.0877465643537922,1.292762
ZNF252P-AS1,ENSG00000255559,12,False,12,0.0024958402,99.7504159733777,12.0,True,0.0488094326653277,3.2091542502155845,1.2447532
KANK1,ENSG00000107104,308,False,308,0.0702995,93.59400998336108,338.0,True,0.6662498985477153,3.034727955861114,1.0550147
VLDLR,ENSG00000147852,544,False,544,0.12832779,88.6855241264559,617.0,True,0.9663196112188153,2.9456803432109493,0.6142832
RFX3,ENSG00000080298,196,False,196,0.042429283,95.9234608985025,204.0,True,0.4736883954920827,3.0538775641327622,1.1408858
RP11-509J21.1,ENSG00000232104,11,False,11,0.0022878535,99.77121464226289,11.0,True,0.04621561065264087,3.1918928139186162,1.1966302
RP11-509J21.2,ENSG00000237359,21,False,21,0.0043677203,99.56322795341099,21.0,True,0.07901473194119543,3.0026297824953625,0.66898566
